TenantId,SourceSystem,MG,ManagementGroupName,"TimeGenerated [UTC]",Computer,RawData,"ContainerJobName_s","_timestamp_d","ContainerGroupName_s","time_t [UTC]","ContainerImage_s",Category,"ContainerGroupId_g","ContainerId_g","ContainerName_s","Stream_s","RevisionName_s","ContainerAppName_s","EnvironmentName_s","Log_s",Type,"_ResourceId"
"f992218d-c0bd-4060-b467-6921cd641fac",RestAPI,,,"12/18/2025, 8:55:50.754 PM",,,"rpa-metrics","1766091350.21886","rpa-metrics-6owjz67-zjk4n","12/18/2025, 8:55:50.131 PM","mcrlabsacr1234.azurecr.io/rpa-metrics:v1.2",ContainerAppConsoleLogs,"08994647-10cf-48d9-bcba-f7d980c57906","5fc0e8e5-24db-4934-ac37-c9e7b80f7cc8","rpa-metrics",stdout,,,"greenpond-ffe669f3","2025-12-18 20:55:50,131 WARNING src.automation.robot - Keyboard navigation to Filter failed; falling back to mouse interaction.","ContainerAppConsoleLogs_CL",
"f992218d-c0bd-4060-b467-6921cd641fac",RestAPI,,,"12/18/2025, 8:44:57.830 PM",,,"rpa-metrics","1766090696.7432","rpa-metrics-6owjz67-zjk4n","12/18/2025, 8:44:56.647 PM","mcrlabsacr1234.azurecr.io/rpa-metrics:v1.2",ContainerAppConsoleLogs,"08994647-10cf-48d9-bcba-f7d980c57906","5fc0e8e5-24db-4934-ac37-c9e7b80f7cc8","rpa-metrics",stdout,,,"greenpond-ffe669f3","2025-12-18 20:44:56,646 INFO src.automation.robot - Found 2 system alert(s) to dismiss.","ContainerAppConsoleLogs_CL",
"f992218d-c0bd-4060-b467-6921cd641fac",RestAPI,,,"12/18/2025, 8:44:57.830 PM",,,"rpa-metrics","1766090696.7432","rpa-metrics-6owjz67-zjk4n","12/18/2025, 8:44:56.717 PM","mcrlabsacr1234.azurecr.io/rpa-metrics:v1.2",ContainerAppConsoleLogs,"08994647-10cf-48d9-bcba-f7d980c57906","5fc0e8e5-24db-4934-ac37-c9e7b80f7cc8","rpa-metrics",stdout,,,"greenpond-ffe669f3","2025-12-18 20:44:56,717 INFO src.automation.robot - Clicked system alert dismiss button.","ContainerAppConsoleLogs_CL",
"f992218d-c0bd-4060-b467-6921cd641fac",RestAPI,,,"12/18/2025, 8:44:57.830 PM",,,"rpa-metrics","1766090697.24278","rpa-metrics-6owjz67-zjk4n","12/18/2025, 8:44:57.223 PM","mcrlabsacr1234.azurecr.io/rpa-metrics:v1.2",ContainerAppConsoleLogs,"08994647-10cf-48d9-bcba-f7d980c57906","5fc0e8e5-24db-4934-ac37-c9e7b80f7cc8","rpa-metrics",stdout,,,"greenpond-ffe669f3","2025-12-18 20:44:57,222 INFO src.automation.robot - Applying Lab Test Status filter (term 'pro').","ContainerAppConsoleLogs_CL",
"f992218d-c0bd-4060-b467-6921cd641fac",RestAPI,,,"12/18/2025, 8:45:16.906 PM",,,"rpa-metrics","1766090715.75625","rpa-metrics-6owjz67-zjk4n","12/18/2025, 8:45:15.316 PM","mcrlabsacr1234.azurecr.io/rpa-metrics:v1.2",ContainerAppConsoleLogs,"08994647-10cf-48d9-bcba-f7d980c57906","5fc0e8e5-24db-4934-ac37-c9e7b80f7cc8","rpa-metrics",stdout,,,"greenpond-ffe669f3","2025-12-18 20:45:15,316 INFO src.automation.robot - Clicked system alert dismiss button.","ContainerAppConsoleLogs_CL",
"f992218d-c0bd-4060-b467-6921cd641fac",RestAPI,,,"12/18/2025, 8:45:19.707 PM",,,"rpa-metrics","1766090718.76348","rpa-metrics-6owjz67-zjk4n","12/18/2025, 8:45:18.438 PM","mcrlabsacr1234.azurecr.io/rpa-metrics:v1.2",ContainerAppConsoleLogs,"08994647-10cf-48d9-bcba-f7d980c57906","5fc0e8e5-24db-4934-ac37-c9e7b80f7cc8","rpa-metrics",stdout,,,"greenpond-ffe669f3","2025-12-18 20:45:18,438 INFO src.automation.robot - Date validation (last 30 days): kept 0 of 1 rows","ContainerAppConsoleLogs_CL",
"f992218d-c0bd-4060-b467-6921cd641fac",RestAPI,,,"12/18/2025, 8:45:19.707 PM",,,"rpa-metrics","1766090718.76349","rpa-metrics-6owjz67-zjk4n","12/18/2025, 8:45:18.438 PM","mcrlabsacr1234.azurecr.io/rpa-metrics:v1.2",ContainerAppConsoleLogs,"08994647-10cf-48d9-bcba-f7d980c57906","5fc0e8e5-24db-4934-ac37-c9e7b80f7cc8","rpa-metrics",stdout,,,"greenpond-ffe669f3","2025-12-18 20:45:18,438 WARNING src.automation.robot - Discarded 1 rows outside date range.","ContainerAppConsoleLogs_CL",
"f992218d-c0bd-4060-b467-6921cd641fac",RestAPI,,,"12/18/2025, 8:45:19.707 PM",,,"rpa-metrics","1766090718.76349","rpa-metrics-6owjz67-zjk4n","12/18/2025, 8:45:18.438 PM","mcrlabsacr1234.azurecr.io/rpa-metrics:v1.2",ContainerAppConsoleLogs,"08994647-10cf-48d9-bcba-f7d980c57906","5fc0e8e5-24db-4934-ac37-c9e7b80f7cc8","rpa-metrics",stdout,,,"greenpond-ffe669f3","2025-12-18 20:45:18,438 INFO src.automation.robot - TestingInProgress filter: kept 0 of 0 rows after date check.","ContainerAppConsoleLogs_CL",
"f992218d-c0bd-4060-b467-6921cd641fac",RestAPI,,,"12/18/2025, 8:45:19.707 PM",,,"rpa-metrics","1766090718.76349","rpa-metrics-6owjz67-zjk4n","12/18/2025, 8:45:18.658 PM","mcrlabsacr1234.azurecr.io/rpa-metrics:v1.2",ContainerAppConsoleLogs,"08994647-10cf-48d9-bcba-f7d980c57906","5fc0e8e5-24db-4934-ac37-c9e7b80f7cc8","rpa-metrics",stdout,,,"greenpond-ffe669f3","2025-12-18 20:45:18,657 INFO src.services.pipeline - Robot extracted 0 rows (post date + TestingInProgress filters)","ContainerAppConsoleLogs_CL",
"f992218d-c0bd-4060-b467-6921cd641fac",RestAPI,,,"12/18/2025, 8:45:19.707 PM",,,"rpa-metrics","1766090718.76349","rpa-metrics-6owjz67-zjk4n","12/18/2025, 8:45:18.658 PM","mcrlabsacr1234.azurecr.io/rpa-metrics:v1.2",ContainerAppConsoleLogs,"08994647-10cf-48d9-bcba-f7d980c57906","5fc0e8e5-24db-4934-ac37-c9e7b80f7cc8","rpa-metrics",stdout,,,"greenpond-ffe669f3","2025-12-18 20:45:18,657 WARNING src.services.pipeline - Routine 1: no new rows persisted.","ContainerAppConsoleLogs_CL",
"f992218d-c0bd-4060-b467-6921cd641fac",RestAPI,,,"12/18/2025, 8:45:19.707 PM",,,"rpa-metrics","1766090719.26318","rpa-metrics-6owjz67-zjk4n","12/18/2025, 8:45:18.789 PM","mcrlabsacr1234.azurecr.io/rpa-metrics:v1.2",ContainerAppConsoleLogs,"08994647-10cf-48d9-bcba-f7d980c57906","5fc0e8e5-24db-4934-ac37-c9e7b80f7cc8","rpa-metrics",stdout,,,"greenpond-ffe669f3","2025-12-18 20:45:18,788 INFO src.services.pipeline - Routine 2: checking 22 records in date range 2025-11-18 - 2025-12-18 (of 26 in DB).","ContainerAppConsoleLogs_CL",
"f992218d-c0bd-4060-b467-6921cd641fac",RestAPI,,,"12/18/2025, 8:45:15.773 PM",,,"rpa-metrics","1766090715.25516","rpa-metrics-6owjz67-zjk4n","12/18/2025, 8:45:15.252 PM","mcrlabsacr1234.azurecr.io/rpa-metrics:v1.2",ContainerAppConsoleLogs,"08994647-10cf-48d9-bcba-f7d980c57906","5fc0e8e5-24db-4934-ac37-c9e7b80f7cc8","rpa-metrics",stdout,,,"greenpond-ffe669f3","2025-12-18 20:45:15,252 INFO src.automation.robot - Found 1 system alert(s) to dismiss.","ContainerAppConsoleLogs_CL",
"f992218d-c0bd-4060-b467-6921cd641fac",RestAPI,,,"12/18/2025, 8:45:18.716 PM",,,"rpa-metrics","1766090718.26456","rpa-metrics-6owjz67-zjk4n","12/18/2025, 8:45:17.923 PM","mcrlabsacr1234.azurecr.io/rpa-metrics:v1.2",ContainerAppConsoleLogs,"08994647-10cf-48d9-bcba-f7d980c57906","5fc0e8e5-24db-4934-ac37-c9e7b80f7cc8","rpa-metrics",stdout,,,"greenpond-ffe669f3","2025-12-18 20:45:17,922 INFO src.automation.robot - Row count after status filter: 1","ContainerAppConsoleLogs_CL",
"f992218d-c0bd-4060-b467-6921cd641fac",RestAPI,,,"12/18/2025, 8:45:18.716 PM",,,"rpa-metrics","1766090718.26457","rpa-metrics-6owjz67-zjk4n","12/18/2025, 8:45:17.929 PM","mcrlabsacr1234.azurecr.io/rpa-metrics:v1.2",ContainerAppConsoleLogs,"08994647-10cf-48d9-bcba-f7d980c57906","5fc0e8e5-24db-4934-ac37-c9e7b80f7cc8","rpa-metrics",stdout,,,"greenpond-ffe669f3","2025-12-18 20:45:17,928 INFO src.automation.robot - Extracting table rows after filter.","ContainerAppConsoleLogs_CL",
"f992218d-c0bd-4060-b467-6921cd641fac",RestAPI,,,"12/18/2025, 8:45:18.716 PM",,,"rpa-metrics","1766090718.26457","rpa-metrics-6owjz67-zjk4n","12/18/2025, 8:45:17.931 PM","mcrlabsacr1234.azurecr.io/rpa-metrics:v1.2",ContainerAppConsoleLogs,"08994647-10cf-48d9-bcba-f7d980c57906","5fc0e8e5-24db-4934-ac37-c9e7b80f7cc8","rpa-metrics",stdout,,,"greenpond-ffe669f3","2025-12-18 20:45:17,931 INFO src.automation.robot - Found 1 rows.","ContainerAppConsoleLogs_CL",
"f992218d-c0bd-4060-b467-6921cd641fac",RestAPI,,,"12/18/2025, 8:45:20.723 PM",,,"rpa-metrics","1766090719.76363","rpa-metrics-6owjz67-zjk4n","12/18/2025, 8:45:19.518 PM","mcrlabsacr1234.azurecr.io/rpa-metrics:v1.2",ContainerAppConsoleLogs,"08994647-10cf-48d9-bcba-f7d980c57906","5fc0e8e5-24db-4934-ac37-c9e7b80f7cc8","rpa-metrics",stdout,,,"greenpond-ffe669f3","2025-12-18 20:45:19,518 INFO src.automation.robot - Launching Chromium (headless=True)","ContainerAppConsoleLogs_CL",
"f992218d-c0bd-4060-b467-6921cd641fac",RestAPI,,,"12/18/2025, 8:45:43.703 PM",,,"rpa-metrics","1766090742.78413","rpa-metrics-6owjz67-zjk4n","12/18/2025, 8:45:42.456 PM","mcrlabsacr1234.azurecr.io/rpa-metrics:v1.2",ContainerAppConsoleLogs,"08994647-10cf-48d9-bcba-f7d980c57906","5fc0e8e5-24db-4934-ac37-c9e7b80f7cc8","rpa-metrics",stdout,,,"greenpond-ffe669f3","2025-12-18 20:45:42,456 INFO src.automation.robot - Applying Tag equals filter for 1A40D030000701D000008910","ContainerAppConsoleLogs_CL",
"f992218d-c0bd-4060-b467-6921cd641fac",RestAPI,,,"12/18/2025, 8:46:10.680 PM",,,"rpa-metrics","1766090769.81027","rpa-metrics-6owjz67-zjk4n","12/18/2025, 8:46:09.501 PM","mcrlabsacr1234.azurecr.io/rpa-metrics:v1.2",ContainerAppConsoleLogs,"08994647-10cf-48d9-bcba-f7d980c57906","5fc0e8e5-24db-4934-ac37-c9e7b80f7cc8","rpa-metrics",stdout,,,"greenpond-ffe669f3","2025-12-18 20:46:09,500 INFO src.automation.robot - Found 2 system alert(s) to dismiss.","ContainerAppConsoleLogs_CL",
"f992218d-c0bd-4060-b467-6921cd641fac",RestAPI,,,"12/18/2025, 8:46:10.680 PM",,,"rpa-metrics","1766090769.81027","rpa-metrics-6owjz67-zjk4n","12/18/2025, 8:46:09.552 PM","mcrlabsacr1234.azurecr.io/rpa-metrics:v1.2",ContainerAppConsoleLogs,"08994647-10cf-48d9-bcba-f7d980c57906","5fc0e8e5-24db-4934-ac37-c9e7b80f7cc8","rpa-metrics",stdout,,,"greenpond-ffe669f3","2025-12-18 20:46:09,551 INFO src.automation.robot - Clicked system alert dismiss button.","ContainerAppConsoleLogs_CL",
"f992218d-c0bd-4060-b467-6921cd641fac",RestAPI,,,"12/18/2025, 8:46:21.662 PM",,,"rpa-metrics","1766090780.82164","rpa-metrics-6owjz67-zjk4n","12/18/2025, 8:46:20.618 PM","mcrlabsacr1234.azurecr.io/rpa-metrics:v1.2",ContainerAppConsoleLogs,"08994647-10cf-48d9-bcba-f7d980c57906","5fc0e8e5-24db-4934-ac37-c9e7b80f7cc8","rpa-metrics",stdout,,,"greenpond-ffe669f3","2025-12-18 20:46:20,617 INFO src.automation.robot - Tag 1A40D030000701D000008910 attempt 1: row count 1","ContainerAppConsoleLogs_CL",
"f992218d-c0bd-4060-b467-6921cd641fac",RestAPI,,,"12/18/2025, 8:46:21.662 PM",,,"rpa-metrics","1766090780.82164","rpa-metrics-6owjz67-zjk4n","12/18/2025, 8:46:20.628 PM","mcrlabsacr1234.azurecr.io/rpa-metrics:v1.2",ContainerAppConsoleLogs,"08994647-10cf-48d9-bcba-f7d980c57906","5fc0e8e5-24db-4934-ac37-c9e7b80f7cc8","rpa-metrics",stdout,,,"greenpond-ffe669f3","2025-12-18 20:46:20,628 INFO src.automation.robot - Applying Tag equals filter for 1A40D030000701D000008911","ContainerAppConsoleLogs_CL",
"f992218d-c0bd-4060-b467-6921cd641fac",RestAPI,,,"12/18/2025, 8:47:05.720 PM",,,"rpa-metrics","1766090824.85581","rpa-metrics-6owjz67-zjk4n","12/18/2025, 8:47:04.534 PM","mcrlabsacr1234.azurecr.io/rpa-metrics:v1.2",ContainerAppConsoleLogs,"08994647-10cf-48d9-bcba-f7d980c57906","5fc0e8e5-24db-4934-ac37-c9e7b80f7cc8","rpa-metrics",stdout,,,"greenpond-ffe669f3","2025-12-18 20:47:04,533 WARNING src.automation.robot - Standard fill failed for tag filter input; retrying with JS.","ContainerAppConsoleLogs_CL",
"f992218d-c0bd-4060-b467-6921cd641fac",RestAPI,,,"12/18/2025, 8:47:58.723 PM",,,"rpa-metrics","1766090878.40363","rpa-metrics-6owjz67-zjk4n","12/18/2025, 8:47:58.132 PM","mcrlabsacr1234.azurecr.io/rpa-metrics:v1.2",ContainerAppConsoleLogs,"08994647-10cf-48d9-bcba-f7d980c57906","5fc0e8e5-24db-4934-ac37-c9e7b80f7cc8","rpa-metrics",stdout,,,"greenpond-ffe669f3","2025-12-18 20:47:58,132 WARNING src.automation.robot - Standard click on Filter button failed; retrying with JS.","ContainerAppConsoleLogs_CL",
"f992218d-c0bd-4060-b467-6921cd641fac",RestAPI,,,"12/18/2025, 8:47:58.723 PM",,,"rpa-metrics","1766090878.40363","rpa-metrics-6owjz67-zjk4n","12/18/2025, 8:47:58.330 PM","mcrlabsacr1234.azurecr.io/rpa-metrics:v1.2",ContainerAppConsoleLogs,"08994647-10cf-48d9-bcba-f7d980c57906","5fc0e8e5-24db-4934-ac37-c9e7b80f7cc8","rpa-metrics",stdout,,,"greenpond-ffe669f3","2025-12-18 20:47:58,329 INFO src.automation.robot - Tag 1A40D030000701D000008912 attempt 1: row count 1","ContainerAppConsoleLogs_CL",
"f992218d-c0bd-4060-b467-6921cd641fac",RestAPI,,,"12/18/2025, 8:48:47.734 PM",,,"rpa-metrics","1766090926.97821","rpa-metrics-6owjz67-zjk4n","12/18/2025, 8:48:46.738 PM","mcrlabsacr1234.azurecr.io/rpa-metrics:v1.2",ContainerAppConsoleLogs,"08994647-10cf-48d9-bcba-f7d980c57906","5fc0e8e5-24db-4934-ac37-c9e7b80f7cc8","rpa-metrics",stdout,,,"greenpond-ffe669f3","2025-12-18 20:48:46,738 WARNING src.automation.robot - Standard click on Filter button failed; retrying with JS.","ContainerAppConsoleLogs_CL",
"f992218d-c0bd-4060-b467-6921cd641fac",RestAPI,,,"12/18/2025, 8:48:47.734 PM",,,"rpa-metrics","1766090927.47889","rpa-metrics-6owjz67-zjk4n","12/18/2025, 8:48:47.211 PM","mcrlabsacr1234.azurecr.io/rpa-metrics:v1.2",ContainerAppConsoleLogs,"08994647-10cf-48d9-bcba-f7d980c57906","5fc0e8e5-24db-4934-ac37-c9e7b80f7cc8","rpa-metrics",stdout,,,"greenpond-ffe669f3","2025-12-18 20:48:47,211 INFO src.automation.robot - Tag 1A40D030000701D000008913 attempt 1: row count 1","ContainerAppConsoleLogs_CL",
"f992218d-c0bd-4060-b467-6921cd641fac",RestAPI,,,"12/18/2025, 8:48:47.734 PM",,,"rpa-metrics","1766090927.47889","rpa-metrics-6owjz67-zjk4n","12/18/2025, 8:48:47.225 PM","mcrlabsacr1234.azurecr.io/rpa-metrics:v1.2",ContainerAppConsoleLogs,"08994647-10cf-48d9-bcba-f7d980c57906","5fc0e8e5-24db-4934-ac37-c9e7b80f7cc8","rpa-metrics",stdout,,,"greenpond-ffe669f3","2025-12-18 20:48:47,225 INFO src.automation.robot - Applying Tag equals filter for 1A40D030000701D000009019","ContainerAppConsoleLogs_CL",
"f992218d-c0bd-4060-b467-6921cd641fac",RestAPI,,,"12/18/2025, 8:52:35.820 PM",,,"rpa-metrics","1766091155.16986","rpa-metrics-6owjz67-zjk4n","12/18/2025, 8:52:35.161 PM","mcrlabsacr1234.azurecr.io/rpa-metrics:v1.2",ContainerAppConsoleLogs,"08994647-10cf-48d9-bcba-f7d980c57906","5fc0e8e5-24db-4934-ac37-c9e7b80f7cc8","rpa-metrics",stdout,,,"greenpond-ffe669f3","2025-12-18 20:52:35,160 WARNING src.automation.robot - Keyboard navigation to Filter failed; falling back to mouse interaction.","ContainerAppConsoleLogs_CL",
"f992218d-c0bd-4060-b467-6921cd641fac",RestAPI,,,"12/18/2025, 8:52:46.798 PM",,,"rpa-metrics","1766091165.67628","rpa-metrics-6owjz67-zjk4n","12/18/2025, 8:52:45.435 PM","mcrlabsacr1234.azurecr.io/rpa-metrics:v1.2",ContainerAppConsoleLogs,"08994647-10cf-48d9-bcba-f7d980c57906","5fc0e8e5-24db-4934-ac37-c9e7b80f7cc8","rpa-metrics",stdout,,,"greenpond-ffe669f3","2025-12-18 20:52:45,435 WARNING src.automation.robot - Standard fill failed for tag filter input; retrying with JS.","ContainerAppConsoleLogs_CL",
"f992218d-c0bd-4060-b467-6921cd641fac",RestAPI,,,"12/18/2025, 8:52:51.691 PM",,,"rpa-metrics","1766091170.68335","rpa-metrics-6owjz67-zjk4n","12/18/2025, 8:52:50.447 PM","mcrlabsacr1234.azurecr.io/rpa-metrics:v1.2",ContainerAppConsoleLogs,"08994647-10cf-48d9-bcba-f7d980c57906","5fc0e8e5-24db-4934-ac37-c9e7b80f7cc8","rpa-metrics",stdout,,,"greenpond-ffe669f3","2025-12-18 20:52:50,447 WARNING src.automation.robot - Standard click on Filter button failed; retrying with JS.","ContainerAppConsoleLogs_CL",
"f992218d-c0bd-4060-b467-6921cd641fac",RestAPI,,,"12/18/2025, 8:52:51.691 PM",,,"rpa-metrics","1766091171.18245","rpa-metrics-6owjz67-zjk4n","12/18/2025, 8:52:50.797 PM","mcrlabsacr1234.azurecr.io/rpa-metrics:v1.2",ContainerAppConsoleLogs,"08994647-10cf-48d9-bcba-f7d980c57906","5fc0e8e5-24db-4934-ac37-c9e7b80f7cc8","rpa-metrics",stdout,,,"greenpond-ffe669f3","2025-12-18 20:52:50,796 INFO src.automation.robot - Tag 1A40D030000012D000004230 attempt 1: row count 1","ContainerAppConsoleLogs_CL",
"f992218d-c0bd-4060-b467-6921cd641fac",RestAPI,,,"12/18/2025, 8:52:51.691 PM",,,"rpa-metrics","1766091171.18245","rpa-metrics-6owjz67-zjk4n","12/18/2025, 8:52:50.805 PM","mcrlabsacr1234.azurecr.io/rpa-metrics:v1.2",ContainerAppConsoleLogs,"08994647-10cf-48d9-bcba-f7d980c57906","5fc0e8e5-24db-4934-ac37-c9e7b80f7cc8","rpa-metrics",stdout,,,"greenpond-ffe669f3","2025-12-18 20:52:50,805 INFO src.automation.robot - Applying Tag equals filter for 1A40D030000012D000004234","ContainerAppConsoleLogs_CL",
"f992218d-c0bd-4060-b467-6921cd641fac",RestAPI,,,"12/18/2025, 8:53:34.763 PM",,,"rpa-metrics","1766091214.21046","rpa-metrics-6owjz67-zjk4n","12/18/2025, 8:53:34.195 PM","mcrlabsacr1234.azurecr.io/rpa-metrics:v1.2",ContainerAppConsoleLogs,"08994647-10cf-48d9-bcba-f7d980c57906","5fc0e8e5-24db-4934-ac37-c9e7b80f7cc8","rpa-metrics",stdout,,,"greenpond-ffe669f3","2025-12-18 20:53:34,195 WARNING src.automation.robot - Standard fill failed for tag filter input; retrying with JS.","ContainerAppConsoleLogs_CL",
"f992218d-c0bd-4060-b467-6921cd641fac",RestAPI,,,"12/18/2025, 8:54:13.759 PM",,,"rpa-metrics","1766091252.71887","rpa-metrics-6owjz67-zjk4n","12/18/2025, 8:54:12.554 PM","mcrlabsacr1234.azurecr.io/rpa-metrics:v1.2",ContainerAppConsoleLogs,"08994647-10cf-48d9-bcba-f7d980c57906","5fc0e8e5-24db-4934-ac37-c9e7b80f7cc8","rpa-metrics",stdout,,,"greenpond-ffe669f3","2025-12-18 20:54:12,553 WARNING src.automation.robot - Keyboard navigation to Filter failed; falling back to mouse interaction.","ContainerAppConsoleLogs_CL",
"f992218d-c0bd-4060-b467-6921cd641fac",RestAPI,,,"12/18/2025, 8:46:54.861 PM",,,"rpa-metrics","1766090814.35176","rpa-metrics-6owjz67-zjk4n","12/18/2025, 8:46:54.262 PM","mcrlabsacr1234.azurecr.io/rpa-metrics:v1.2",ContainerAppConsoleLogs,"08994647-10cf-48d9-bcba-f7d980c57906","5fc0e8e5-24db-4934-ac37-c9e7b80f7cc8","rpa-metrics",stdout,,,"greenpond-ffe669f3","2025-12-18 20:46:54,262 WARNING src.automation.robot - Keyboard navigation to Filter failed; falling back to mouse interaction.","ContainerAppConsoleLogs_CL",
